Timestamp,RES101SoftWaterSupplyNo1_ResCl2(mg)
12-Feb-26 12:30:00 AM ICT,0.6
12-Feb-26 1:00:00 AM ICT,0.7
12-Feb-26 1:30:00 AM ICT,0.6
12-Feb-26 2:00:00 AM ICT,0.6
12-Feb-26 2:30:00 AM ICT,0.6
12-Feb-26 3:00:00 AM ICT,0.7
12-Feb-26 3:30:00 AM ICT,0.6
12-Feb-26 4:00:00 AM ICT,0.7
12-Feb-26 4:30:00 AM ICT,0.6
12-Feb-26 5:00:00 AM ICT,0.7
12-Feb-26 5:30:00 AM ICT,0.6
12-Feb-26 6:00:00 AM ICT,0.8
12-Feb-26 6:30:00 AM ICT,0.6
12-Feb-26 7:00:00 AM ICT,0.6
12-Feb-26 7:30:00 AM ICT,0.6
12-Feb-26 8:00:00 AM ICT,0.6
12-Feb-26 8:30:00 AM ICT,0.6
12-Feb-26 9:00:00 AM ICT,0.7
12-Feb-26 9:30:00 AM ICT,0.6
12-Feb-26 10:00:00 AM ICT,0.7
12-Feb-26 10:30:00 AM ICT,0.6
12-Feb-26 11:00:00 AM ICT,0.6
12-Feb-26 11:30:00 AM ICT,0.6
12-Feb-26 12:00:00 PM ICT,0.6
12-Feb-26 12:30:00 PM ICT,0.6
12-Feb-26 1:00:00 PM ICT,0.6
12-Feb-26 1:30:00 PM ICT,0.5
12-Feb-26 2:00:00 PM ICT,0.3
12-Feb-26 2:30:00 PM ICT,0.0
12-Feb-26 3:00:00 PM ICT,0.5
12-Feb-26 3:30:00 PM ICT,1.2
12-Feb-26 4:00:00 PM ICT,1.3
12-Feb-26 4:30:00 PM ICT,0.5
12-Feb-26 5:00:00 PM ICT,0.6
12-Feb-26 5:30:00 PM ICT,0.7
12-Feb-26 6:00:00 PM ICT,0.6
12-Feb-26 6:30:00 PM ICT,1.1
12-Feb-26 7:00:00 PM ICT,0.6
12-Feb-26 7:30:00 PM ICT,0.9
12-Feb-26 8:00:00 PM ICT,0.6
12-Feb-26 8:30:00 PM ICT,0.8
12-Feb-26 9:00:00 PM ICT,0.8
12-Feb-26 9:30:00 PM ICT,0.6
12-Feb-26 10:00:00 PM ICT,0.8
12-Feb-26 10:30:00 PM ICT,0.8
12-Feb-26 11:00:00 PM ICT,0.6
12-Feb-26 11:30:00 PM ICT,0.7
13-Feb-26 12:00:00 AM ICT,0.7
13-Feb-26 12:30:00 AM ICT,0.8
13-Feb-26 1:00:00 AM ICT,0.6
13-Feb-26 1:30:00 AM ICT,0.8
13-Feb-26 2:00:00 AM ICT,0.8
13-Feb-26 2:30:00 AM ICT,0.6
13-Feb-26 3:00:00 AM ICT,0.8
13-Feb-26 3:30:00 AM ICT,0.9
13-Feb-26 4:00:00 AM ICT,0.6
13-Feb-26 4:30:00 AM ICT,0.8
13-Feb-26 5:00:00 AM ICT,0.8
13-Feb-26 5:30:00 AM ICT,0.6
13-Feb-26 6:00:00 AM ICT,0.9
13-Feb-26 6:30:00 AM ICT,0.5
13-Feb-26 7:00:00 AM ICT,0.9
13-Feb-26 7:30:00 AM ICT,0.5
13-Feb-26 8:00:00 AM ICT,0.9
13-Feb-26 8:30:00 AM ICT,0.6
13-Feb-26 9:00:00 AM ICT,0.8
13-Feb-26 9:30:00 AM ICT,0.6
13-Feb-26 10:00:00 AM ICT,0.7
13-Feb-26 10:30:00 AM ICT,0.7
13-Feb-26 11:00:00 AM ICT,0.8
13-Feb-26 11:30:00 AM ICT,0.6
13-Feb-26 12:00:00 PM ICT,0.8
13-Feb-26 12:30:00 PM ICT,0.6
13-Feb-26 1:00:00 PM ICT,1.0
13-Feb-26 1:30:00 PM ICT,0.5
13-Feb-26 2:00:00 PM ICT,0.9
13-Feb-26 2:30:00 PM ICT,0.4
13-Feb-26 3:00:00 PM ICT,0.4
13-Feb-26 3:30:00 PM ICT,0.4
13-Feb-26 4:00:00 PM ICT,0.4
13-Feb-26 4:30:00 PM ICT,0.3
13-Feb-26 5:00:00 PM ICT,0.3
13-Feb-26 5:30:00 PM ICT,0.3
13-Feb-26 6:00:00 PM ICT,1.2
13-Feb-26 6:30:00 PM ICT,0.4
13-Feb-26 7:00:00 PM ICT,0.3
13-Feb-26 7:30:00 PM ICT,0.3
13-Feb-26 8:00:00 PM ICT,0.4
13-Feb-26 8:30:00 PM ICT,0.3
13-Feb-26 9:00:00 PM ICT,0.3
13-Feb-26 9:30:00 PM ICT,0.3
13-Feb-26 10:00:00 PM ICT,0.3
13-Feb-26 10:30:00 PM ICT,0.3
13-Feb-26 11:00:00 PM ICT,0.3
13-Feb-26 11:30:00 PM ICT,0.3
14-Feb-26 12:00:00 AM ICT,0.3
14-Feb-26 12:30:00 AM ICT,0.3
14-Feb-26 1:00:00 AM ICT,0.3
14-Feb-26 1:30:00 AM ICT,0.3
14-Feb-26 2:00:00 AM ICT,0.3
14-Feb-26 2:30:00 AM ICT,0.3
14-Feb-26 3:00:00 AM ICT,0.3
14-Feb-26 3:30:00 AM ICT,0.3
14-Feb-26 4:00:00 AM ICT,0.3
14-Feb-26 4:30:00 AM ICT,0.3
14-Feb-26 5:00:00 AM ICT,0.3
14-Feb-26 5:30:00 AM ICT,0.2
14-Feb-26 6:00:00 AM ICT,1.0
14-Feb-26 6:30:00 AM ICT,0.2
14-Feb-26 7:00:00 AM ICT,0.2
14-Feb-26 7:30:00 AM ICT,0.2
14-Feb-26 8:00:00 AM ICT,0.2
14-Feb-26 8:30:00 AM ICT,0.4
14-Feb-26 9:00:00 AM ICT,0.2
14-Feb-26 9:30:00 AM ICT,0.2
14-Feb-26 10:00:00 AM ICT,0.2
14-Feb-26 10:30:00 AM ICT,0.2
14-Feb-26 11:00:00 AM ICT,0.2
14-Feb-26 11:30:00 AM ICT,0.3
14-Feb-26 12:00:00 PM ICT,0.4
14-Feb-26 12:30:00 PM ICT,0.5
14-Feb-26 1:00:00 PM ICT,1.1
14-Feb-26 1:30:00 PM ICT,0.9
14-Feb-26 2:00:00 PM ICT,0.6
14-Feb-26 2:30:00 PM ICT,0.5
14-Feb-26 3:00:00 PM ICT,0.4
14-Feb-26 3:30:00 PM ICT,0.4
14-Feb-26 4:00:00 PM ICT,0.4
14-Feb-26 4:30:00 PM ICT,0.6
14-Feb-26 5:00:00 PM ICT,0.4
14-Feb-26 5:30:00 PM ICT,0.5
14-Feb-26 6:00:00 PM ICT,0.8
14-Feb-26 6:30:00 PM ICT,0.5
14-Feb-26 7:00:00 PM ICT,0.6
14-Feb-26 7:30:00 PM ICT,0.7
14-Feb-26 8:00:00 PM ICT,0.5
14-Feb-26 8:30:00 PM ICT,0.5
14-Feb-26 9:00:00 PM ICT,0.6
14-Feb-26 9:30:00 PM ICT,0.6
14-Feb-26 10:00:00 PM ICT,0.7
14-Feb-26 10:30:00 PM ICT,0.6
14-Feb-26 11:00:00 PM ICT,0.5
14-Feb-26 11:30:00 PM ICT,0.5
15-Feb-26 12:00:00 AM ICT,0.6
15-Feb-26 12:30:00 AM ICT,0.5
15-Feb-26 1:00:00 AM ICT,0.7
15-Feb-26 1:30:00 AM ICT,0.6
15-Feb-26 2:00:00 AM ICT,0.7
15-Feb-26 2:30:00 AM ICT,0.7
15-Feb-26 3:00:00 AM ICT,0.6
15-Feb-26 3:30:00 AM ICT,0.6
15-Feb-26 4:00:00 AM ICT,0.5
15-Feb-26 4:30:00 AM ICT,0.5
15-Feb-26 5:00:00 AM ICT,0.5
15-Feb-26 5:30:00 AM ICT,0.5
15-Feb-26 6:00:00 AM ICT,0.6
15-Feb-26 6:30:00 AM ICT,0.5
15-Feb-26 7:00:00 AM ICT,0.6
15-Feb-26 7:30:00 AM ICT,0.6
15-Feb-26 8:00:00 AM ICT,0.7
15-Feb-26 8:30:00 AM ICT,0.6
15-Feb-26 9:00:00 AM ICT,0.5
15-Feb-26 9:30:00 AM ICT,0.5
15-Feb-26 10:00:00 AM ICT,0.6
15-Feb-26 10:30:00 AM ICT,0.8
15-Feb-26 11:00:00 AM ICT,0.6
15-Feb-26 11:30:00 AM ICT,0.5
15-Feb-26 12:00:00 PM ICT,0.6
15-Feb-26 12:30:00 PM ICT,0.6
15-Feb-26 1:00:00 PM ICT,0.6
15-Feb-26 1:30:00 PM ICT,0.6
15-Feb-26 2:00:00 PM ICT,0.5
15-Feb-26 2:30:00 PM ICT,0.6
15-Feb-26 3:00:00 PM ICT,0.6
15-Feb-26 3:30:00 PM ICT,0.5
15-Feb-26 4:00:00 PM ICT,0.7
15-Feb-26 4:30:00 PM ICT,0.7
15-Feb-26 5:00:00 PM ICT,0.6
15-Feb-26 5:30:00 PM ICT,0.6
15-Feb-26 6:00:00 PM ICT,0.5
15-Feb-26 6:30:00 PM ICT,0.5
15-Feb-26 7:00:00 PM ICT,0.5
15-Feb-26 7:30:00 PM ICT,0.5
15-Feb-26 8:00:00 PM ICT,0.5
15-Feb-26 8:30:00 PM ICT,0.5
15-Feb-26 9:00:00 PM ICT,0.5
15-Feb-26 9:30:00 PM ICT,0.5
15-Feb-26 10:00:00 PM ICT,0.5
15-Feb-26 10:30:00 PM ICT,0.6
15-Feb-26 11:00:00 PM ICT,0.5
15-Feb-26 11:30:00 PM ICT,0.6
16-Feb-26 12:00:00 AM ICT,0.6
16-Feb-26 12:30:00 AM ICT,0.6
16-Feb-26 1:00:00 AM ICT,0.6
16-Feb-26 1:30:00 AM ICT,0.5
16-Feb-26 2:00:00 AM ICT,0.5
16-Feb-26 2:30:00 AM ICT,0.6
16-Feb-26 3:00:00 AM ICT,0.6
16-Feb-26 3:30:00 AM ICT,0.7
16-Feb-26 4:00:00 AM ICT,0.5
16-Feb-26 4:30:00 AM ICT,0.6
16-Feb-26 5:00:00 AM ICT,0.7
16-Feb-26 5:30:00 AM ICT,0.6
16-Feb-26 6:00:00 AM ICT,0.5
16-Feb-26 6:30:00 AM ICT,0.5
16-Feb-26 7:00:00 AM ICT,0.6
16-Feb-26 7:30:00 AM ICT,0.6
16-Feb-26 8:00:00 AM ICT,0.6
16-Feb-26 8:30:00 AM ICT,0.5
16-Feb-26 9:00:00 AM ICT,0.5
16-Feb-26 9:30:00 AM ICT,0.6
16-Feb-26 10:00:00 AM ICT,0.6
16-Feb-26 10:30:00 AM ICT,0.5
16-Feb-26 11:00:00 AM ICT,0.6
16-Feb-26 11:30:00 AM ICT,0.6
16-Feb-26 12:00:00 PM ICT,0.6
16-Feb-26 12:30:00 PM ICT,0.6
16-Feb-26 1:00:00 PM ICT,0.5
16-Feb-26 1:30:00 PM ICT,0.6
16-Feb-26 2:00:00 PM ICT,0.7
16-Feb-26 2:30:00 PM ICT,0.6
16-Feb-26 3:00:00 PM ICT,0.6
16-Feb-26 3:30:00 PM ICT,0.5
16-Feb-26 4:00:00 PM ICT,0.7
16-Feb-26 4:30:00 PM ICT,0.6
16-Feb-26 5:00:00 PM ICT,1.0
16-Feb-26 5:30:00 PM ICT,0.7
16-Feb-26 6:00:00 PM ICT,0.7
16-Feb-26 6:30:00 PM ICT,0.6
16-Feb-26 7:00:00 PM ICT,0.5
16-Feb-26 7:30:00 PM ICT,0.5
16-Feb-26 8:00:00 PM ICT,0.5
16-Feb-26 8:30:00 PM ICT,0.5
16-Feb-26 9:00:00 PM ICT,0.5
16-Feb-26 9:30:00 PM ICT,0.5
16-Feb-26 10:00:00 PM ICT,0.6
16-Feb-26 10:30:00 PM ICT,0.6
16-Feb-26 11:00:00 PM ICT,0.5
16-Feb-26 11:30:00 PM ICT,0.5
17-Feb-26 12:00:00 AM ICT,0.8
17-Feb-26 12:30:00 AM ICT,0.7
17-Feb-26 1:00:00 AM ICT,0.5
17-Feb-26 1:30:00 AM ICT,0.5
17-Feb-26 2:00:00 AM ICT,0.5
17-Feb-26 2:30:00 AM ICT,0.5
17-Feb-26 3:00:00 AM ICT,0.5
17-Feb-26 3:30:00 AM ICT,0.5
17-Feb-26 4:00:00 AM ICT,0.5
17-Feb-26 4:30:00 AM ICT,0.6
17-Feb-26 5:00:00 AM ICT,0.5
17-Feb-26 5:30:00 AM ICT,0.7
17-Feb-26 6:00:00 AM ICT,0.5
17-Feb-26 6:30:00 AM ICT,0.5
17-Feb-26 7:00:00 AM ICT,0.6
17-Feb-26 7:30:00 AM ICT,0.5
17-Feb-26 8:00:00 AM ICT,0.6
17-Feb-26 8:30:00 AM ICT,0.5
17-Feb-26 9:00:00 AM ICT,0.6
17-Feb-26 9:30:00 AM ICT,0.5
17-Feb-26 10:00:00 AM ICT,0.7
17-Feb-26 10:30:00 AM ICT,0.7
17-Feb-26 11:00:00 AM ICT,0.7
17-Feb-26 11:30:00 AM ICT,0.6
17-Feb-26 12:00:00 PM ICT,0.6
17-Feb-26 12:30:00 PM ICT,0.5
17-Feb-26 1:00:00 PM ICT,0.6
17-Feb-26 1:30:00 PM ICT,0.6
17-Feb-26 2:00:00 PM ICT,0.6
17-Feb-26 2:30:00 PM ICT,0.7
17-Feb-26 3:00:00 PM ICT,0.6
17-Feb-26 3:30:00 PM ICT,0.6
17-Feb-26 4:00:00 PM ICT,0.6
17-Feb-26 4:30:00 PM ICT,0.6
17-Feb-26 5:00:00 PM ICT,0.6
17-Feb-26 5:30:00 PM ICT,0.5
17-Feb-26 6:00:00 PM ICT,0.6
17-Feb-26 6:30:00 PM ICT,0.5
17-Feb-26 7:00:00 PM ICT,0.6
17-Feb-26 7:30:00 PM ICT,0.7
17-Feb-26 8:00:00 PM ICT,0.5
17-Feb-26 8:30:00 PM ICT,0.5
17-Feb-26 9:00:00 PM ICT,0.6
17-Feb-26 9:30:00 PM ICT,0.7
17-Feb-26 10:00:00 PM ICT,0.6
17-Feb-26 10:30:00 PM ICT,0.6
17-Feb-26 11:00:00 PM ICT,0.7
17-Feb-26 11:30:00 PM ICT,0.6
18-Feb-26 12:00:00 AM ICT,0.5
18-Feb-26 12:30:00 AM ICT,0.5
18-Feb-26 1:00:00 AM ICT,0.6
18-Feb-26 1:30:00 AM ICT,0.7
18-Feb-26 2:00:00 AM ICT,0.6
18-Feb-26 2:30:00 AM ICT,0.6
18-Feb-26 3:00:00 AM ICT,0.5
18-Feb-26 3:30:00 AM ICT,0.6
18-Feb-26 4:00:00 AM ICT,0.5
18-Feb-26 4:30:00 AM ICT,0.6
18-Feb-26 5:00:00 AM ICT,0.6
18-Feb-26 5:30:00 AM ICT,0.6
18-Feb-26 6:00:00 AM ICT,0.6
18-Feb-26 6:30:00 AM ICT,0.5
18-Feb-26 7:00:00 AM ICT,0.5
18-Feb-26 7:30:00 AM ICT,0.6
18-Feb-26 8:00:00 AM ICT,0.6
18-Feb-26 8:30:00 AM ICT,0.5
18-Feb-26 9:00:00 AM ICT,0.6
18-Feb-26 9:30:00 AM ICT,0.5
18-Feb-26 10:00:00 AM ICT,0.5
18-Feb-26 10:30:00 AM ICT,0.6
18-Feb-26 11:00:00 AM ICT,0.6
18-Feb-26 11:30:00 AM ICT,0.6
18-Feb-26 12:00:00 PM ICT,0.6
18-Feb-26 12:30:00 PM ICT,0.5
18-Feb-26 1:00:00 PM ICT,0.5
18-Feb-26 1:30:00 PM ICT,0.6
18-Feb-26 2:00:00 PM ICT,0.5
18-Feb-26 2:30:00 PM ICT,0.6
18-Feb-26 3:00:00 PM ICT,0.5
18-Feb-26 3:30:00 PM ICT,0.6
18-Feb-26 4:00:00 PM ICT,0.5
18-Feb-26 4:30:00 PM ICT,0.6
18-Feb-26 5:00:00 PM ICT,0.6
18-Feb-26 5:30:00 PM ICT,1.3
18-Feb-26 6:00:00 PM ICT,0.5
18-Feb-26 6:30:00 PM ICT,0.5
18-Feb-26 7:00:00 PM ICT,0.6
18-Feb-26 7:30:00 PM ICT,0.6
18-Feb-26 8:00:00 PM ICT,0.5
18-Feb-26 8:30:00 PM ICT,0.6
18-Feb-26 9:00:00 PM ICT,0.6
18-Feb-26 9:30:00 PM ICT,0.6
18-Feb-26 10:00:00 PM ICT,0.5
18-Feb-26 10:30:00 PM ICT,0.6
18-Feb-26 11:00:00 PM ICT,0.6
18-Feb-26 11:30:00 PM ICT,0.6
19-Feb-26 12:00:00 AM ICT,0.5
19-Feb-26 12:30:00 AM ICT,0.6
19-Feb-26 1:00:00 AM ICT,0.6
19-Feb-26 1:30:00 AM ICT,0.6
19-Feb-26 2:00:00 AM ICT,0.5
19-Feb-26 2:30:00 AM ICT,0.7
19-Feb-26 3:00:00 AM ICT,0.6
19-Feb-26 3:30:00 AM ICT,0.5
19-Feb-26 4:00:00 AM ICT,0.6
19-Feb-26 4:30:00 AM ICT,0.5
19-Feb-26 5:00:00 AM ICT,0.6
19-Feb-26 5:30:00 AM ICT,0.5
19-Feb-26 6:00:00 AM ICT,0.6
19-Feb-26 6:30:00 AM ICT,0.5
19-Feb-26 7:00:00 AM ICT,0.5
19-Feb-26 7:30:00 AM ICT,0.6
19-Feb-26 8:00:00 AM ICT,0.6
19-Feb-26 8:30:00 AM ICT,0.6
19-Feb-26 9:00:00 AM ICT,0.6
19-Feb-26 9:30:00 AM ICT,0.6
19-Feb-26 10:00:00 AM ICT,0.6
19-Feb-26 10:30:00 AM ICT,0.5
19-Feb-26 11:00:00 AM ICT,0.5
19-Feb-26 11:30:00 AM ICT,0.6
19-Feb-26 12:00:00 PM ICT,0.6
19-Feb-26 12:30:00 PM ICT,0.6
19-Feb-26 1:00:00 PM ICT,0.6
19-Feb-26 1:30:00 PM ICT,0.6
19-Feb-26 2:00:00 PM ICT,0.6
19-Feb-26 2:30:00 PM ICT,0.5
19-Feb-26 3:00:00 PM ICT,0.5
19-Feb-26 3:30:00 PM ICT,0.6
19-Feb-26 4:00:00 PM ICT,0.5
19-Feb-26 4:30:00 PM ICT,0.6
19-Feb-26 5:00:00 PM ICT,0.6
19-Feb-26 5:30:00 PM ICT,0.6
19-Feb-26 6:00:00 PM ICT,0.6
19-Feb-26 6:30:00 PM ICT,0.5
19-Feb-26 7:00:00 PM ICT,0.6
19-Feb-26 7:30:00 PM ICT,0.6
19-Feb-26 8:00:00 PM ICT,0.6
19-Feb-26 8:30:00 PM ICT,0.5
19-Feb-26 9:00:00 PM ICT,0.6
19-Feb-26 9:30:00 PM ICT,0.6
19-Feb-26 10:00:00 PM ICT,0.5
19-Feb-26 10:30:00 PM ICT,0.7
19-Feb-26 11:00:00 PM ICT,0.5
19-Feb-26 11:30:00 PM ICT,0.5
20-Feb-26 12:00:00 AM ICT,0.5
20-Feb-26 12:30:00 AM ICT,0.7
20-Feb-26 1:00:00 AM ICT,0.5
20-Feb-26 1:30:00 AM ICT,0.5
20-Feb-26 2:00:00 AM ICT,0.6
20-Feb-26 2:30:00 AM ICT,0.5
20-Feb-26 3:00:00 AM ICT,0.6
20-Feb-26 3:30:00 AM ICT,0.6
20-Feb-26 4:00:00 AM ICT,0.5
20-Feb-26 4:30:00 AM ICT,0.7
20-Feb-26 5:00:00 AM ICT,0.5
20-Feb-26 5:30:00 AM ICT,0.6
20-Feb-26 6:00:00 AM ICT,0.6
20-Feb-26 6:30:00 AM ICT,0.6
20-Feb-26 7:00:00 AM ICT,0.5
20-Feb-26 7:30:00 AM ICT,0.5
20-Feb-26 8:00:00 AM ICT,0.6
20-Feb-26 8:30:00 AM ICT,0.6
20-Feb-26 9:00:00 AM ICT,0.6
20-Feb-26 9:30:00 AM ICT,0.5
20-Feb-26 10:00:00 AM ICT,0.6
20-Feb-26 10:30:00 AM ICT,0.6
20-Feb-26 11:00:00 AM ICT,0.6
20-Feb-26 11:30:00 AM ICT,0.6
20-Feb-26 12:00:00 PM ICT,0.5
20-Feb-26 12:30:00 PM ICT,0.6
20-Feb-26 1:00:00 PM ICT,0.5
20-Feb-26 1:30:00 PM ICT,0.5
20-Feb-26 2:00:00 PM ICT,0.5
20-Feb-26 2:30:00 PM ICT,0.5
20-Feb-26 3:00:00 PM ICT,0.5
20-Feb-26 3:30:00 PM ICT,0.5
20-Feb-26 4:00:00 PM ICT,0.6
20-Feb-26 4:30:00 PM ICT,0.5
20-Feb-26 5:00:00 PM ICT,0.5
20-Feb-26 5:30:00 PM ICT,0.5
20-Feb-26 6:00:00 PM ICT,0.6
20-Feb-26 6:30:00 PM ICT,0.6
20-Feb-26 7:00:00 PM ICT,0.7
20-Feb-26 7:30:00 PM ICT,0.5
20-Feb-26 8:00:00 PM ICT,0.5
20-Feb-26 8:30:00 PM ICT,0.6
20-Feb-26 9:00:00 PM ICT,0.6
20-Feb-26 9:30:00 PM ICT,0.5
20-Feb-26 10:00:00 PM ICT,0.6
20-Feb-26 10:30:00 PM ICT,0.6
20-Feb-26 11:00:00 PM ICT,0.5
20-Feb-26 11:30:00 PM ICT,0.7
21-Feb-26 12:00:00 AM ICT,0.6
21-Feb-26 12:30:00 AM ICT,0.6
21-Feb-26 1:00:00 AM ICT,0.5
21-Feb-26 1:30:00 AM ICT,0.6
21-Feb-26 2:00:00 AM ICT,0.6
21-Feb-26 2:30:00 AM ICT,0.5
21-Feb-26 3:00:00 AM ICT,0.6
21-Feb-26 3:30:00 AM ICT,0.6
21-Feb-26 4:00:00 AM ICT,0.6
21-Feb-26 4:30:00 AM ICT,0.6
21-Feb-26 5:00:00 AM ICT,0.5
21-Feb-26 5:30:00 AM ICT,0.7
21-Feb-26 6:00:00 AM ICT,0.7
21-Feb-26 6:30:00 AM ICT,0.5
21-Feb-26 7:00:00 AM ICT,0.5
21-Feb-26 7:30:00 AM ICT,0.6
21-Feb-26 8:00:00 AM ICT,0.6
21-Feb-26 8:30:00 AM ICT,0.6
21-Feb-26 9:00:00 AM ICT,0.5
21-Feb-26 9:30:00 AM ICT,0.5
21-Feb-26 10:00:00 AM ICT,0.5
21-Feb-26 10:30:00 AM ICT,0.5
21-Feb-26 11:00:00 AM ICT,0.5
21-Feb-26 11:30:00 AM ICT,0.5
21-Feb-26 12:00:00 PM ICT,0.5
21-Feb-26 12:30:00 PM ICT,0.6
21-Feb-26 1:00:00 PM ICT,0.6
21-Feb-26 1:30:00 PM ICT,0.5
21-Feb-26 2:00:00 PM ICT,0.5
21-Feb-26 2:30:00 PM ICT,0.5
21-Feb-26 3:00:00 PM ICT,0.5
21-Feb-26 3:30:00 PM ICT,0.6
21-Feb-26 4:00:00 PM ICT,0.7
21-Feb-26 4:30:00 PM ICT,0.5
21-Feb-26 5:00:00 PM ICT,0.5
21-Feb-26 5:30:00 PM ICT,0.5
21-Feb-26 6:00:00 PM ICT,0.5
21-Feb-26 6:30:00 PM ICT,0.5
21-Feb-26 7:00:00 PM ICT,0.6
21-Feb-26 7:30:00 PM ICT,0.6
21-Feb-26 8:00:00 PM ICT,0.8
21-Feb-26 8:30:00 PM ICT,0.7
21-Feb-26 9:00:00 PM ICT,0.7
21-Feb-26 9:30:00 PM ICT,0.7
21-Feb-26 10:00:00 PM ICT,0.6
21-Feb-26 10:30:00 PM ICT,0.9
21-Feb-26 11:00:00 PM ICT,0.9
21-Feb-26 11:30:00 PM ICT,0.6
22-Feb-26 12:00:00 AM ICT,0.5
22-Feb-26 12:30:00 AM ICT,0.5
22-Feb-26 1:00:00 AM ICT,0.5
22-Feb-26 1:30:00 AM ICT,0.6
22-Feb-26 2:00:00 AM ICT,0.5
22-Feb-26 2:30:00 AM ICT,0.6
22-Feb-26 3:00:00 AM ICT,0.6
22-Feb-26 3:30:00 AM ICT,0.5
22-Feb-26 4:00:00 AM ICT,0.6
22-Feb-26 4:30:00 AM ICT,0.5
22-Feb-26 5:00:00 AM ICT,0.7
22-Feb-26 5:30:00 AM ICT,0.5
22-Feb-26 6:00:00 AM ICT,0.7
22-Feb-26 6:30:00 AM ICT,0.5
22-Feb-26 7:00:00 AM ICT,0.5
22-Feb-26 7:30:00 AM ICT,0.5
22-Feb-26 8:00:00 AM ICT,0.5
22-Feb-26 8:30:00 AM ICT,0.5
22-Feb-26 9:00:00 AM ICT,0.5
22-Feb-26 9:30:00 AM ICT,0.5
22-Feb-26 11:00:00 AM ICT,0.4
22-Feb-26 11:30:00 AM ICT,0.5
22-Feb-26 12:00:00 PM ICT,0.5
22-Feb-26 12:30:00 PM ICT,0.4
22-Feb-26 1:00:00 PM ICT,0.4
22-Feb-26 1:30:00 PM ICT,0.5
22-Feb-26 2:00:00 PM ICT,0.5
22-Feb-26 2:30:00 PM ICT,0.4
22-Feb-26 3:00:00 PM ICT,0.4
22-Feb-26 3:30:00 PM ICT,0.4
22-Feb-26 4:00:00 PM ICT,0.4
22-Feb-26 4:30:00 PM ICT,0.4
22-Feb-26 5:00:00 PM ICT,0.4
22-Feb-26 5:30:00 PM ICT,0.4
22-Feb-26 6:00:00 PM ICT,0.4
22-Feb-26 6:30:00 PM ICT,0.4
22-Feb-26 7:00:00 PM ICT,0.4
22-Feb-26 7:30:00 PM ICT,0.4
22-Feb-26 8:00:00 PM ICT,0.4
22-Feb-26 8:30:00 PM ICT,0.4
22-Feb-26 9:00:00 PM ICT,0.4
22-Feb-26 9:30:00 PM ICT,0.4
22-Feb-26 10:00:00 PM ICT,0.4
22-Feb-26 10:30:00 PM ICT,0.4
22-Feb-26 11:00:00 PM ICT,0.4
22-Feb-26 11:30:00 PM ICT,0.4
23-Feb-26 12:00:00 AM ICT,0.4
23-Feb-26 12:30:00 AM ICT,0.4
23-Feb-26 1:00:00 AM ICT,0.4
23-Feb-26 1:30:00 AM ICT,0.4
23-Feb-26 2:00:00 AM ICT,0.4
23-Feb-26 2:30:00 AM ICT,0.4
23-Feb-26 3:00:00 AM ICT,0.4
23-Feb-26 3:30:00 AM ICT,0.4
23-Feb-26 4:00:00 AM ICT,0.4
23-Feb-26 4:30:00 AM ICT,0.4
23-Feb-26 5:00:00 AM ICT,0.4
23-Feb-26 5:30:00 AM ICT,0.4
23-Feb-26 6:00:00 AM ICT,0.4
23-Feb-26 6:30:00 AM ICT,0.4
23-Feb-26 7:00:00 AM ICT,0.4
23-Feb-26 7:30:00 AM ICT,0.4
23-Feb-26 8:00:00 AM ICT,0.4
23-Feb-26 8:30:00 AM ICT,0.4
23-Feb-26 9:00:00 AM ICT,0.4
23-Feb-26 9:30:00 AM ICT,0.4
23-Feb-26 10:00:00 AM ICT,0.4
23-Feb-26 10:30:00 AM ICT,0.4
23-Feb-26 11:00:00 AM ICT,0.4
23-Feb-26 11:30:00 AM ICT,0.6
23-Feb-26 12:00:00 PM ICT,0.6
23-Feb-26 12:30:00 PM ICT,0.6
23-Feb-26 1:00:00 PM ICT,0.6
23-Feb-26 1:30:00 PM ICT,0.6
23-Feb-26 2:00:00 PM ICT,0.6
23-Feb-26 2:30:00 PM ICT,0.6
23-Feb-26 3:00:00 PM ICT,0.6
23-Feb-26 3:30:00 PM ICT,0.6
23-Feb-26 4:00:00 PM ICT,0.6
23-Feb-26 4:30:00 PM ICT,0.6
23-Feb-26 5:00:00 PM ICT,0.6
23-Feb-26 5:30:00 PM ICT,0.6
23-Feb-26 6:00:00 PM ICT,0.6
23-Feb-26 6:30:00 PM ICT,0.6
23-Feb-26 7:00:00 PM ICT,0.6
23-Feb-26 7:30:00 PM ICT,0.6
23-Feb-26 8:00:00 PM ICT,0.5
23-Feb-26 8:30:00 PM ICT,0.5
23-Feb-26 9:00:00 PM ICT,0.5
23-Feb-26 9:30:00 PM ICT,0.5
23-Feb-26 10:00:00 PM ICT,0.5
23-Feb-26 10:30:00 PM ICT,0.5
23-Feb-26 11:00:00 PM ICT,0.5
23-Feb-26 11:30:00 PM ICT,0.5
24-Feb-26 12:00:00 AM ICT,0.5
24-Feb-26 12:30:00 AM ICT,0.5
24-Feb-26 1:00:00 AM ICT,0.5
24-Feb-26 1:30:00 AM ICT,0.5
24-Feb-26 2:00:00 AM ICT,0.5
24-Feb-26 2:30:00 AM ICT,0.5
24-Feb-26 3:00:00 AM ICT,0.5
24-Feb-26 3:30:00 AM ICT,0.5
